time,collision-num,trajectory-num,success
2.18343,6,23,1
2.25259,6,23,1
2.27823,6,24,1
2.34725,6,24,1
2.24472,6,24,1
2.25638,6,24,1
2.209,6,24,1
2.38762,6,24,1
2.21411,6,24,1
2.20201,6,24,1
2.20563,6,24,1
2.36993,6,24,1
2.2932,6,25,1
2.27871,6,25,1
2.48469,6,25,1
2.29787,6,25,1
2.26747,6,25,1
2.43391,6,25,1
2.41043,6,25,1
2.28576,6,25,1
2.70992,6,25,1
2.65477,6,25,1
2.36631,6,26,1
2.52655,6,26,1
2.3607,6,26,1
2.34985,6,26,1
2.52216,6,26,1
2.34723,6,26,1
2.48246,6,26,1
2.36908,6,26,1
2.34475,6,26,1
2.5083,6,26,1
2.42682,6,27,1
2.41849,6,27,1
2.59236,6,27,1
2.40957,6,27,1
2.5918,6,27,1
2.42687,6,27,1
2.56737,6,27,1
2.43116,6,27,1
2.41269,6,27,1
2.57867,6,27,1
2.48721,6,28,1
2.62946,6,28,1
2.48158,6,28,1
2.63369,6,28,1
2.47748,6,28,1
2.62926,6,28,1
2.50017,6,28,1
2.7598,6,28,1
2.64602,6,28,1
2.5234,6,28,1
2.78928,6,29,1
2.63199,6,29,1
2.74711,6,29,1
2.58307,6,29,1
2.72413,6,29,1
2.59077,6,29,1
2.73099,6,29,1
2.55932,6,29,1
2.7268,6,29,1
2.55434,6,29,1
1.36395,7,11,1
1.37703,7,11,1
1.34425,7,11,1
1.24073,7,11,1
1.37652,7,11,1
1.55431,7,11,1
1.34337,7,11,1
1.50556,7,11,1
1.40513,7,11,1
1.20532,7,11,1
1.4536,7,12,1
1.51343,7,12,1
1.47504,7,12,1
1.37014,7,12,1
1.58675,7,12,1
1.69926,7,12,1
1.42612,7,12,1
1.304,7,12,1
1.43166,7,12,1
1.43453,7,12,1
1.48739,7,13,1
1.36522,7,13,1
1.51918,7,13,1
1.53242,7,13,1
1.52203,7,13,1
1.3585,7,13,1
1.51853,7,13,1
1.55204,7,13,1
1.69908,7,13,1
1.57489,7,13,1
1.49561,7,14,1
1.94455,7,14,1
1.82091,7,14,1
1.58857,7,14,1
1.57976,7,14,1
1.54977,7,14,1
1.42311,7,14,1
1.56678,7,14,1
1.56984,7,14,1
1.57345,7,14,1
1.91508,7,15,1
1.88,7,15,1
1.71918,7,15,1
1.84079,7,15,1
1.7433,7,15,1
1.75722,7,15,1
1.78672,7,15,1
1.81366,7,15,1
1.80628,7,15,1
1.7792,7,15,1
2.00212,7,16,1
1.5958,7,16,1
1.78178,7,16,1
1.97853,7,16,1
2.00915,7,16,1
1.74636,7,16,1
1.78508,7,16,1
1.71232,7,16,1
1.68905,7,16,1
1.7012,7,16,1
1.78085,7,17,1
1.79694,7,17,1
1.78985,7,17,1
1.77315,7,17,1
1.77478,7,17,1
1.75912,7,17,1
1.75941,7,17,1
1.76516,7,17,1
1.7646,7,17,1
1.66585,7,17,1
2.02657,7,18,1
1.85699,7,18,1
1.85318,7,18,1
1.84927,7,18,1
1.85279,7,18,1
1.85959,7,18,1
1.93991,7,18,1
1.87436,7,18,1
1.97151,7,18,1
1.93309,7,18,1
1.93928,7,19,1
1.93433,7,19,1
1.96046,7,19,1
1.93374,7,19,1
1.95654,7,19,1
1.91585,7,19,1
1.93199,7,19,1
1.9235,7,19,1
1.91485,7,19,1
1.92418,7,19,1
1.98626,7,20,1
2.1332,7,20,1
2.00647,7,20,1
2.20926,7,20,1
2.41152,7,20,1
2.01505,7,20,1
2.04619,7,20,1
2.00683,7,20,1
2.11744,7,20,1
2.02086,7,20,1
2.03216,7,21,1
2.07069,7,21,1
2.02137,7,21,1
2.44124,7,21,1
2.10058,7,21,1
2.06248,7,21,1
2.17648,7,21,1
2.10195,7,21,1
2.03779,7,21,1
2.06876,7,21,1
2.22988,7,22,1
2.14646,7,22,1
2.10883,7,22,1
2.09721,7,22,1
2.12065,7,22,1
2.1573,7,22,1
2.29743,7,22,1
2.12334,7,22,1
2.09581,7,22,1
2.10457,7,22,1
2.18602,7,23,1
2.347,7,23,1
2.21884,7,23,1
2.27717,7,23,1
2.36443,7,23,1
2.59679,7,23,1
2.53279,7,23,1
2.28039,7,23,1
2.48332,7,23,1
2.25434,7,23,1
2.44767,7,24,1
2.26983,7,24,1
2.26594,7,24,1
2.43912,7,24,1
2.35214,7,24,1
2.3218,7,24,1
2.29848,7,24,1
2.48002,7,24,1
2.30149,7,24,1
2.28098,7,24,1
2.52813,7,25,1
2.42166,7,25,1
2.77386,7,25,1
2.88837,7,25,1
2.4374,7,25,1
2.34815,7,25,1
2.52631,7,25,1
2.55919,7,25,1
2.57341,7,25,1
2.62991,7,25,1
2.68678,7,26,1
2.60169,7,26,1
2.69427,7,26,1
2.56756,7,26,1
2.61594,7,26,1
2.62399,7,26,1
2.52668,7,26,1
2.61696,7,26,1
2.56882,7,26,1
2.65033,7,26,1
2.70758,7,27,1
2.72715,7,27,1
2.87791,7,27,1
2.75573,7,27,1
2.46117,7,27,1
2.69351,7,27,1
2.4756,7,27,1
2.61052,7,27,1
2.45068,7,27,1
2.59817,7,27,1
2.53575,7,28,1
2.5183,7,28,1
2.66687,7,28,1
2.51201,7,28,1
2.68192,7,28,1
2.52231,7,28,1
2.6708,7,28,1
2.5026,7,28,1
2.76037,7,28,1
2.63805,7,28,1
2.76827,7,29,1
2.58108,7,29,1
2.81838,7,29,1
2.57126,7,29,1
2.91857,7,29,1
2.62654,7,29,1
2.73368,7,29,1
2.69189,7,29,1
2.73149,7,29,1
2.57,7,29,1
1.38531,8,11,1
1.37605,8,11,1
1.22869,8,11,1
1.44466,8,11,1
1.43196,8,11,1
1.22272,8,11,1
1.38648,8,11,1
1.37959,8,11,1
1.34767,8,11,1
1.2479,8,11,1
1.45024,8,12,1
1.44616,8,12,1
1.29167,8,12,1
1.44798,8,12,1
1.45329,8,12,1
1.45619,8,12,1
1.29139,8,12,1
1.4493,8,12,1
1.45896,8,12,1
1.44316,8,12,1
1.38344,8,13,1
1.55238,8,13,1
1.52565,8,13,1
1.5295,8,13,1
1.52968,8,13,1
1.38732,8,13,1
1.67632,8,13,1
1.64146,8,13,1
1.52058,8,13,1
1.36861,8,13,1
1.58042,8,14,1
1.59636,8,14,1
1.58906,8,14,1
1.59087,8,14,1
1.60153,8,14,1
1.44202,8,14,1
1.59692,8,14,1
1.60095,8,14,1
1.58914,8,14,1
1.59244,8,14,1
1.6578,8,15,1
1.64731,8,15,1
1.52856,8,15,1
1.66359,8,15,1
1.6715,8,15,1
1.67611,8,15,1
1.66443,8,15,1
1.66013,8,15,1
1.69416,8,15,1
1.65575,8,15,1
1.72484,8,16,1
1.62217,8,16,1
1.75725,8,16,1
1.82717,8,16,1
1.78899,8,16,1
1.81434,8,16,1
1.94559,8,16,1
1.99906,8,16,1
1.89436,8,16,1
1.75233,8,16,1
1.81972,8,17,1
1.81224,8,17,1
1.80978,8,17,1
1.82174,8,17,1
1.81732,8,17,1
1.82375,8,17,1
1.811,8,17,1
1.81719,8,17,1
1.81835,8,17,1
1.82867,8,17,1
1.89868,8,18,1
1.88595,8,18,1
1.89634,8,18,1
1.88901,8,18,1
1.87903,8,18,1
1.87871,8,18,1
1.88236,8,18,1
1.89049,8,18,1
1.89373,8,18,1
1.88342,8,18,1
1.95221,8,19,1
1.95114,8,19,1
1.95463,8,19,1
1.95147,8,19,1
1.94882,8,19,1
1.95757,8,19,1
1.95425,8,19,1
1.94161,8,19,1
1.94146,8,19,1
1.98117,8,19,1
2.0265,8,20,1
2.10726,8,20,1
2.1355,8,20,1
2.07437,8,20,1
2.05679,8,20,1
2.01077,8,20,1
2.25303,8,20,1
2.31459,8,20,1
2.13902,8,20,1
2.1484,8,20,1
2.29013,8,21,1
2.1007,8,21,1
2.23814,8,21,1
2.08865,8,21,1
2.10564,8,21,1
2.16975,8,21,1
2.11405,8,21,1
2.21766,8,21,1
2.09076,8,21,1
2.29887,8,21,1
2.20869,8,22,1
2.25594,8,22,1
2.23722,8,22,1
2.44968,8,22,1
2.21266,8,22,1
2.3187,8,22,1
2.18362,8,22,1
2.34058,8,22,1
2.14986,8,22,1
2.1634,8,22,1
2.38639,8,23,1
2.23012,8,23,1
2.22491,8,23,1
2.24717,8,23,1
2.38767,8,23,1
2.23428,8,23,1
2.24112,8,23,1
2.23643,8,23,1
2.39702,8,23,1
2.25265,8,23,1
2.37724,8,24,1
2.33121,8,24,1
2.47735,8,24,1
2.37353,8,24,1
2.39659,8,24,1
2.37978,8,24,1
2.55409,8,24,1
2.37015,8,24,1
2.4426,8,24,1
2.57666,8,24,1
2.40796,8,25,1
2.40503,8,25,1
2.58398,8,25,1
2.46068,8,25,1
2.39026,8,25,1
2.55129,8,25,1
2.4163,8,25,1
2.44903,8,25,1
2.78746,8,25,1
2.53582,8,25,1
2.44882,8,26,1
2.61737,8,26,1
2.44902,8,26,1
2.45407,8,26,1
2.6069,8,26,1
2.45529,8,26,1
2.61597,8,26,1
2.46742,8,26,1
2.45138,8,26,1
2.60282,8,26,1
2.52976,8,27,1
2.67469,8,27,1
2.52058,8,27,1
2.579,8,27,1
2.77064,8,27,1
2.5486,8,27,1
2.67558,8,27,1
2.51289,8,27,1
2.72771,8,27,1
2.56278,8,27,1
2.81719,8,28,1
2.60651,8,28,1
2.5903,8,28,1
2.74433,8,28,1
2.61849,8,28,1
2.7472,8,28,1
2.60066,8,28,1
2.88892,8,28,1
2.64601,8,28,1
2.78598,8,28,1
2.87469,8,29,1
2.91785,8,29,1
3.02356,8,29,1
3.19795,8,29,1
2.85995,8,29,1
2.95144,8,29,1
2.84771,8,29,1
3.11359,8,29,1
2.66417,8,29,1
2.90335,8,29,1
1.64186,9,11,1
1.57194,9,11,1
1.78611,9,11,1
1.6482,9,11,1
1.46434,9,11,1
1.62947,9,11,1
1.67191,9,11,1
1.63657,9,11,1
1.51394,9,11,1
1.63381,9,11,1
1.72794,9,12,1
1.52615,9,12,1
1.71985,9,12,1
1.71223,9,12,1
1.6854,9,12,1
1.53471,9,12,1
1.71449,9,12,1
1.68243,9,12,1
1.70188,9,12,1
1.54833,9,12,1
1.80074,9,13,1
2.16257,9,13,1
1.85163,9,13,1
1.73772,9,13,1
1.65963,9,13,1
1.82308,9,13,1
1.76635,9,13,1
1.79609,9,13,1
1.63808,9,13,1
1.7985,9,13,1
1.85398,9,14,1
1.91272,9,14,1
2.06301,9,14,1
1.93523,9,14,1
1.99799,9,14,1
1.87125,9,14,1
1.87218,9,14,1
1.91138,9,14,1
1.92695,9,14,1
1.89363,9,14,1
1.85518,9,15,1
2.12475,9,15,1
1.95147,9,15,1
1.98708,9,15,1
1.95619,9,15,1
1.95306,9,15,1
1.93496,9,15,1
1.92743,9,15,1
1.90703,9,15,1
1.93143,9,15,1
2.12397,9,16,1
2.07248,9,16,1
2.05909,9,16,1
2.04622,9,16,1
2.0697,9,16,1
2.0839,9,16,1
2.07955,9,16,1
2.01426,9,16,1
2.04351,9,16,1
2.06399,9,16,1
2.10313,9,17,1
2.1516,9,17,1
2.28166,9,17,1
2.375,9,17,1
2.17778,9,17,1
2.14378,9,17,1
2.14429,9,17,1
1.99316,9,17,1
2.13972,9,17,1
2.12743,9,17,1
2.2388,9,18,1
2.2313,9,18,1
2.24541,9,18,1
2.22432,9,18,1
2.40046,9,18,1
2.2141,9,18,1
2.1469,9,18,1
2.22152,9,18,1
2.24446,9,18,1
2.20025,9,18,1
2.27672,9,19,1
2.29357,9,19,1
2.3167,9,19,1
2.28264,9,19,1
2.28429,9,19,1
2.32789,9,19,1
2.28418,9,19,1
2.29651,9,19,1
2.61247,9,19,1
2.33294,9,19,1
2.3597,9,20,1
2.35835,9,20,1
2.41015,9,20,1
2.50642,9,20,1
2.51928,9,20,1
2.5328,9,20,1
2.34699,9,20,1
2.34215,9,20,1
2.36757,9,20,1
2.36642,9,20,1
2.44248,9,21,1
2.49657,9,21,1
2.76698,9,21,1
2.46812,9,21,1
2.41463,9,21,1
2.41301,9,21,1
2.4233,9,21,1
2.55285,9,21,1
2.42345,9,21,1
2.7717,9,21,1
2.55019,9,22,1
2.81185,9,22,1
2.56461,9,22,1
2.53414,9,22,1
2.69822,9,22,1
2.53277,9,22,1
2.5098,9,22,1
2.50474,9,22,1
2.5112,9,22,1
2.51264,9,22,1
2.76726,9,23,1
2.61147,9,23,1
2.60253,9,23,1
2.57845,9,23,1
2.76277,9,23,1
2.66948,9,23,1
2.5852,9,23,1
2.61918,9,23,1
2.76241,9,23,1
2.62176,9,23,1
2.71179,9,24,1
2.70438,9,24,1
2.8912,9,24,1
2.71677,9,24,1
2.68687,9,24,1
2.86069,9,24,1
2.72367,9,24,1
2.73319,9,24,1
2.75038,9,24,1
2.86885,9,24,1
2.79777,9,25,1
2.80163,9,25,1
3.12253,9,25,1
2.80522,9,25,1
2.7858,9,25,1
2.99505,9,25,1
2.79916,9,25,1
2.80017,9,25,1
3.20623,9,25,1
2.81345,9,25,1
2.8879,9,26,1
3.05597,9,26,1
2.88183,9,26,1
3.07341,9,26,1
3.12409,9,26,1
2.87553,9,26,1
3.08327,9,26,1
2.85499,9,26,1
3.22363,9,26,1
2.89532,9,26,1
2.95089,9,27,1
3.14699,9,27,1
2.93792,9,27,1
3.31803,9,27,1
3.04406,9,27,1
3.27463,9,27,1
3.02664,9,27,1
3.07791,9,27,1
3.85551,9,27,1
2.99229,9,27,1
3.24894,9,28,1
3.0764,9,28,1
3.26174,9,28,1
3.06464,9,28,1
3.23218,9,28,1
3.44584,9,28,1
3.77233,9,28,1
3.1395,9,28,1
3.42985,9,28,1
3.29975,9,28,1
3.57956,9,29,1
3.48192,9,29,1
3.61107,9,29,1
3.26192,9,29,1
3.39256,9,29,1
3.19571,9,29,1
3.39544,9,29,1
3.20475,9,29,1
3.37042,9,29,1
3.19353,9,29,1
1.87574,10,11,1
1.76442,10,11,1
1.5413,10,11,1
1.72815,10,11,1
1.73111,10,11,1
1.65206,10,11,1
1.60602,10,11,1
1.77184,10,11,1
1.73998,10,11,1
1.55532,10,11,1
1.75872,10,12,1
1.89576,10,12,1
1.81251,10,12,1
1.92921,10,12,1
1.82882,10,12,1
2.08703,10,12,1
1.88018,10,12,1
1.8355,10,12,1
1.59272,10,12,1
1.79067,10,12,1
1.91325,10,13,1
1.91383,10,13,1
1.91268,10,13,1
1.82242,10,13,1
1.93225,10,13,1
1.93629,10,13,1
1.93674,10,13,1
1.8599,10,13,1
1.8331,10,13,1
1.78604,10,13,1
1.99386,10,14,1
1.99609,10,14,1
2.06596,10,14,1
2.27384,10,14,1
2.09017,10,14,1
2.03687,10,14,1
1.88684,10,14,1
2.1085,10,14,1
2.04801,10,14,1
2.25147,10,14,1
2.20045,10,15,1
2.16722,10,15,1
2.24459,10,15,1
2.35643,10,15,1
2.07309,10,15,1
1.99412,10,15,1
2.11403,10,15,1
2.05353,10,15,1
2.11892,10,15,1
2.12366,10,15,1
2.35249,10,16,1
2.20571,10,16,1
2.21214,10,16,1
2.28627,10,16,1
2.21593,10,16,1
2.248,10,16,1
2.265,10,16,1
2.32414,10,16,1
2.22956,10,16,1
2.27682,10,16,1
2.39146,10,17,1
2.26046,10,17,1
2.22963,10,17,1
2.27231,10,17,1
2.30325,10,17,1
2.25784,10,17,1
2.5054,10,17,1
2.34243,10,17,1
2.33209,10,17,1
2.337,10,17,1
2.36545,10,18,1
2.36815,10,18,1
2.36224,10,18,1
2.58555,10,18,1
2.3874,10,18,1
2.50106,10,18,1
2.45785,10,18,1
2.42539,10,18,1
2.74522,10,18,1
2.52477,10,18,1
2.55549,10,19,1
2.71877,10,19,1
2.60491,10,19,1
2.48545,10,19,1
2.448,10,19,1
2.40965,10,19,1
2.4798,10,19,1
2.47272,10,19,1
2.43093,10,19,1
2.46799,10,19,1
2.55526,10,20,1
2.86623,10,20,1
2.57234,10,20,1
2.66927,10,20,1
2.55556,10,20,1
2.54712,10,20,1
2.57221,10,20,1
2.61032,10,20,1
2.71509,10,20,1
2.49336,10,20,1
2.58803,10,21,1
2.63567,10,21,1
2.6647,10,21,1
2.61231,10,21,1
2.86743,10,21,1
2.78019,10,21,1
2.66351,10,21,1
2.61257,10,21,1
2.62448,10,21,1
2.87812,10,21,1
2.77683,10,22,1
2.67372,10,22,1
2.80007,10,22,1
2.7148,10,22,1
2.78934,10,22,1
3.04182,10,22,1
2.76392,10,22,1
2.92707,10,22,1
3.27286,10,22,1
2.6858,10,22,1
2.82744,10,23,1
2.88454,10,23,1
2.96937,10,23,1
2.81253,10,23,1
2.80356,10,23,1
2.95237,10,23,1
2.88889,10,23,1
2.82392,10,23,1
2.80723,10,23,1
2.97233,10,23,1
2.98333,10,24,1
2.91551,10,24,1
3.13668,10,24,1
3.10324,10,24,1
3.15689,10,24,1
3.32952,10,24,1
3.0364,10,24,1
3.33918,10,24,1
3.31591,10,24,1
3.38051,10,24,1
3.0915,10,25,1
3.42099,10,25,1
3.14095,10,25,1
3.64261,10,25,1
3.50332,10,25,1
3.01382,10,25,1
3.25942,10,25,1
3.16136,10,25,1
3.05968,10,25,1
3.24188,10,25,1
3.11645,10,26,1
3.34396,10,26,1
3.14705,10,26,1
3.33851,10,26,1
3.13676,10,26,1
3.1051,10,26,1
3.34505,10,26,1
3.10726,10,26,1
3.19731,10,26,1
3.10402,10,26,1
3.34689,10,27,1
3.13599,10,27,1
3.38856,10,27,1
3.19338,10,27,1
3.39637,10,27,1
3.20052,10,27,1
3.36056,10,27,1
3.41418,10,27,1
3.30223,10,27,1
3.56461,10,27,1
3.52999,10,28,1
3.32101,10,28,1
3.51579,10,28,1
3.27112,10,28,1
3.47364,10,28,1
3.26748,10,28,1
3.43176,10,28,1
3.31737,10,28,1
3.44798,10,28,1
3.43097,10,28,1
3.49824,10,29,1
3.33121,10,29,1
3.62242,10,29,1
3.36911,10,29,1
3.3698,10,29,1
3.68758,10,29,1
3.39933,10,29,1
3.59138,10,29,1
3.29447,10,29,1
3.4884,10,29,1
1.84567,11,11,1
1.70397,11,11,1
1.819,11,11,1
1.8587,11,11,1
1.7864,11,11,1
1.66171,11,11,1
1.84335,11,11,1
1.87079,11,11,1
1.73546,11,11,1
1.81781,11,11,1
1.9125,11,12,1
1.89542,11,12,1
1.8635,11,12,1
1.76135,11,12,1
1.85621,11,12,1
1.92871,11,12,1
1.94564,11,12,1
1.81794,11,12,1
1.9741,11,12,1
1.98175,11,12,1
2.10162,11,13,1
2.03004,11,13,1
1.93659,11,13,1
2.13861,11,13,1
2.03521,11,13,1
2.08692,11,13,1
2.13993,11,13,1
2.00969,11,13,1
2.19705,11,13,1
2.02386,11,13,1
2.13638,11,14,1
2.22345,11,14,1
2.25738,11,14,1
2.23434,11,14,1
2.20315,11,14,1
2.3347,11,14,1
2.24664,11,14,1
2.11243,11,14,1
2.28093,11,14,1
2.11021,11,14,1
2.14699,11,15,1
2.18997,11,15,1
2.08007,11,15,1
2.23091,11,15,1
2.27225,11,15,1
2.28779,11,15,1
2.21747,11,15,1
2.20835,11,15,1
2.31987,11,15,1
2.33475,11,15,1
2.35734,11,16,1
2.55594,11,16,1
2.32401,11,16,1
2.68394,11,16,1
2.40971,11,16,1
2.38586,11,16,1
2.58024,11,16,1
2.47941,11,16,1
2.54975,11,16,1
2.54532,11,16,1
2.41001,11,17,1
2.45953,11,17,1
2.47742,11,17,1
2.56328,11,17,1
2.56203,11,17,1
2.57186,11,17,1
2.57363,11,17,1
2.36873,11,17,1
2.51755,11,17,1
2.60885,11,17,1
2.64126,11,18,1
2.63689,11,18,1
2.62416,11,18,1
2.47416,11,18,1
2.60753,11,18,1
2.43317,11,18,1
2.5231,11,18,1
2.58217,11,18,1
2.44099,11,18,1
2.44278,11,18,1
2.58982,11,19,1
2.64164,11,19,1
2.73057,11,19,1
2.78005,11,19,1
2.60506,11,19,1
2.56056,11,19,1
2.57302,11,19,1
2.72661,11,19,1
2.56109,11,19,1
2.55421,11,19,1
2.64632,11,20,1
2.65071,11,20,1
2.98315,11,20,1
2.95057,11,20,1
2.74748,11,20,1
2.71308,11,20,1
2.7221,11,20,1
2.72514,11,20,1
2.81062,11,20,1
3.01599,11,20,1
3.10246,11,21,1
2.72035,11,21,1
2.89676,11,21,1
2.92178,11,21,1
2.95309,11,21,1
3.12104,11,21,1
3.14764,11,21,1
2.97591,11,21,1
2.9042,11,21,1
2.97761,11,21,1
3.3419,11,22,1
3.37216,11,22,1
3.44009,11,22,1
3.62606,11,22,1
3.23854,11,22,1
3.06586,11,22,1
3.37295,11,22,1
3.42322,11,22,1
3.42077,11,22,1
3.67571,11,22,1
3.52813,11,23,1
3.3277,11,23,1
3.23989,11,23,1
3.15406,11,23,1
3.0681,11,23,1
3.10454,11,23,1
3.20821,11,23,1
3.31355,11,23,1
3.2046,11,23,1
3.09748,11,23,1
3.17677,11,24,1
3.10591,11,24,1
3.27445,11,24,1
3.31806,11,24,1
3.12535,11,24,1
3.37729,11,24,1
3.33062,11,24,1
3.1514,11,24,1
3.22136,11,24,1
3.21239,11,24,1
3.23454,11,25,1
3.32245,11,25,1
3.192,11,25,1
3.11892,11,25,1
3.3294,11,25,1
3.31725,11,25,1
3.89126,11,25,1
3.7277,11,25,1
3.70798,11,25,1
3.95838,11,25,1
3.89193,11,26,1
4.03792,11,26,1
3.90221,11,26,1
3.86408,11,26,1
4.08414,11,26,1
3.49511,11,26,1
3.44065,11,26,1
3.35199,11,26,1
3.5906,11,26,1
3.31817,11,26,1
3.61054,11,27,1
3.54633,11,27,1
3.41503,11,27,1
3.56054,11,27,1
3.34745,11,27,1
3.63853,11,27,1
3.35209,11,27,1
3.5456,11,27,1
3.42484,11,27,1
3.50939,11,27,1
3.41794,11,28,1
3.55433,11,28,1
3.40974,11,28,1
3.64647,11,28,1
3.49745,11,28,1
3.59168,11,28,1
3.46831,11,28,1
3.32323,11,28,1
3.55052,11,28,1
3.36915,11,28,1
3.98384,11,29,1
3.63916,11,29,1
3.88427,11,29,1
3.64845,11,29,1
3.78012,11,29,1
3.62326,11,29,1
3.59738,11,29,1
3.77543,11,29,1
3.56798,11,29,1
3.75026,11,29,1
2.04505,12,11,1
1.83168,12,11,1
1.86279,12,11,1
1.83979,12,11,1
1.73338,12,11,1
1.88878,12,11,1
1.9048,12,11,1
1.90245,12,11,1
1.72261,12,11,1
1.91466,12,11,1
1.95608,12,12,1
2.22982,12,12,1
1.86998,12,12,1
2.14768,12,12,1
2.00562,12,12,1
2.0202,12,12,1
1.92341,12,12,1
2.00266,12,12,1
1.98681,12,12,1
2.02656,12,12,1
2.14215,12,13,1
1.91821,12,13,1
2.17841,12,13,1
2.12272,12,13,1
2.07279,12,13,1
2.0753,12,13,1
2.33498,12,13,1
1.95711,12,13,1
2.18884,12,13,1
2.22905,12,13,1
2.25639,12,14,1
2.22217,12,14,1
2.20133,12,14,1
2.21682,12,14,1
1.98532,12,14,1
2.20436,12,14,1
2.21924,12,14,1
2.2335,12,14,1
2.19985,12,14,1
2.16971,12,14,1
2.33891,12,15,1
2.27886,12,15,1
2.24438,12,15,1
2.18175,12,15,1
2.25338,12,15,1
2.28597,12,15,1
2.52,12,15,1
2.44934,12,15,1
2.51143,12,15,1
2.47477,12,15,1
2.47236,12,16,1
2.47882,12,16,1
2.69528,12,16,1
2.61968,12,16,1
2.43234,12,16,1
2.44382,12,16,1
2.45514,12,16,1
2.4507,12,16,1
2.45044,12,16,1
2.56397,12,16,1
2.56208,12,17,1
2.58822,12,17,1
2.57152,12,17,1
2.65262,12,17,1
2.64425,12,17,1
2.87644,12,17,1
2.97975,12,17,1
2.60826,12,17,1
2.53739,12,17,1
2.51805,12,17,1
2.85251,12,18,1
2.88999,12,18,1
2.66755,12,18,1
2.68043,12,18,1
2.72466,12,18,1
2.8003,12,18,1
2.7556,12,18,1
2.76124,12,18,1
2.79398,12,18,1
2.91317,12,18,1
3.15313,12,19,1
2.72957,12,19,1
2.70734,12,19,1
2.67111,12,19,1
2.78088,12,19,1
2.73319,12,19,1
2.74738,12,19,1
2.737,12,19,1
2.70034,12,19,1
2.88785,12,19,1
2.78269,12,20,1
2.8554,12,20,1
3.02012,12,20,1
2.92392,12,20,1
2.78753,12,20,1
2.81455,12,20,1
2.95303,12,20,1
3.04137,12,20,1
2.94546,12,20,1
2.76908,12,20,1
2.92088,12,21,1
3.29738,12,21,1
3.83133,12,21,1
3.40445,12,21,1
3.49201,12,21,1
3.58676,12,21,1
3.17056,12,21,1
3.76964,12,21,1
3.47429,12,21,1
3.47082,12,21,1
3.74642,12,22,1
3.97401,12,22,1
3.81088,12,22,1
3.65471,12,22,1
3.77199,12,22,1
3.89066,12,22,1
3.78156,12,22,1
3.68954,12,22,1
3.86873,12,22,1
3.42174,12,22,1
3.7112,12,23,1
3.90086,12,23,1
3.9038,12,23,1
3.77022,12,23,1
4.00521,12,23,1
3.75994,12,23,1
3.47341,12,23,1
3.81808,12,23,1
3.11332,12,23,1
3.10099,12,23,1
3.37387,12,24,1
3.2307,12,24,1
3.24545,12,24,1
3.45873,12,24,1
3.20272,12,24,1
3.18703,12,24,1
3.34134,12,24,1
3.20755,12,24,1
3.11526,12,24,1
3.38648,12,24,1
3.35278,12,25,1
3.40369,12,25,1
3.41154,12,25,1
3.23765,12,25,1
3.39466,12,25,1
3.29326,12,25,1
3.27485,12,25,1
3.39658,12,25,1
3.30585,12,25,1
3.64466,12,25,1
3.54068,12,26,1
3.52646,12,26,1
3.43104,12,26,1
3.38966,12,26,1
3.5301,12,26,1
3.47119,12,26,1
3.55083,12,26,1
3.42415,12,26,1
3.50513,12,26,1
3.60545,12,26,1
3.76511,12,27,1
3.79236,12,27,1
3.95222,12,27,1
3.91233,12,27,1
3.66267,12,27,1
3.69068,12,27,1
3.82897,12,27,1
3.74802,12,27,1
3.69384,12,27,1
3.98987,12,27,1
3.81665,12,28,1
4.06548,12,28,1
4.1961,12,28,1
3.93895,12,28,1
4.12692,12,28,1
3.79397,12,28,1
3.848,12,28,1
3.6556,12,28,1
3.78838,12,28,1
3.61987,12,28,1
4.02916,12,29,1
3.8788,12,29,1
3.85945,12,29,1
4.0214,12,29,1
3.85258,12,29,1
3.85991,12,29,1
3.90536,12,29,1
3.62176,12,29,1
3.93011,12,29,1
3.90356,12,29,1
2.2343,13,11,1
2.05986,13,11,1
1.87937,13,11,1
1.9814,13,11,1
2.45672,13,11,1
2.04973,13,11,1
1.99412,13,11,1
2.14886,13,11,1
2.01959,13,11,1
1.84596,13,11,1
2.22474,13,12,1
2.35956,13,12,1
2.19926,13,12,1
2.18381,13,12,1
2.13626,13,12,1
2.38149,13,12,1
2.25141,13,12,1
2.12713,13,12,1
1.98827,13,12,1
2.45493,13,12,1
2.42465,13,13,1
2.33683,13,13,1
2.31734,13,13,1
2.22953,13,13,1
2.39945,13,13,1
2.32885,13,13,1
2.28757,13,13,1
2.3869,13,13,1
2.50018,13,13,1
2.18627,13,13,1
2.38646,13,14,1
2.40867,13,14,1
2.38896,13,14,1
2.34859,13,14,1
2.3576,13,14,1
2.42962,13,14,1
2.32934,13,14,1
2.21259,13,14,1
2.50772,13,14,1
2.42286,13,14,1
2.56764,13,15,1
2.48131,13,15,1
2.50305,13,15,1
2.47898,13,15,1
2.47372,13,15,1
2.50105,13,15,1
2.47311,13,15,1
2.52518,13,15,1
2.34771,13,15,1
2.48417,13,15,1
2.68677,13,16,1
2.72173,13,16,1
2.80119,13,16,1
2.89437,13,16,1
2.92141,13,16,1
2.78951,13,16,1
2.65511,13,16,1
2.80731,13,16,1
2.76135,13,16,1
2.62991,13,16,1
2.8152,13,17,1
2.91079,13,17,1
2.70543,13,17,1
2.80467,13,17,1
2.7832,13,17,1
2.75124,13,17,1
2.82595,13,17,1
2.81443,13,17,1
2.66127,13,17,1
2.99426,13,17,1
